author,upvotes,label
80389,21,none
80389,11,none
80389,23,none
80389,11,none
80389,11,none
80389,12,none
80389,24,none
80389,17,none
80389,5,none
80389,27,none
80389,19,none
80389,10,none
80389,24,none
80389,5,none
80389,6,spam
80389,15,spam
80389,7,none
80389,11,none
80389,19,none
80389,12,none
80389,25,none
80389,10,none
80389,11,none
80389,11,none
80389,19,spam
80389,21,none
80389,16,none
80389,14,none
80389,27,none
80389,18,none
80389,5,none
80389,26,none
80389,8,none
80389,26,none
80389,14,none
80389,20,none
80389,19,none
80389,8,none
80389,6,none
80389,22,none
80389,14,none
80389,23,none
80389,8,none
80389,5,spam
80389,8,none
80389,17,none
80389,6,none
80389,10,none
80389,6,none
80389,6,none
80389,8,none
80389,23,none
80389,19,none
80389,12,spam
80389,15,spam
80389,10,none
80389,17,none
80389,11,none
80389,23,none
80389,27,none
80389,26,none
80389,7,none
80389,23,none
80389,7,none
80389,25,none
80389,14,none
80389,20,none
80389,23,none
80389,7,none
80389,24,none
80389,9,none
81868,7,none
81868,10,none
81868,12,none
81868,32,none
81868,33,none
81868,19,none
81868,25,none
81868,18,none
81868,32,none
81868,10,none
81868,9,none
81868,26,none
81868,25,none
81868,29,none
81868,23,none
81868,35,none
81868,10,none
81868,11,none
81868,27,none
81868,17,none
81868,9,none
81868,15,spam
81868,10,none
81868,30,none
81868,17,none
81868,8,none
81868,36,none
81868,31,none
81868,29,none
81868,13,none
81868,31,none
81868,23,none
81868,26,none
81868,34,none
81868,32,none
81868,13,none
81868,34,none
81868,9,none
81868,13,none
81868,19,none
81868,25,none
81868,28,none
81868,32,none
81868,24,none
81868,25,none
81868,16,none
81868,36,none
81868,14,none
81868,35,none
81868,20,none
81868,31,none
81868,37,none
81868,21,none
81868,16,none
81868,18,none
81868,30,none
81868,8,none
81868,17,none
81868,32,none
81868,17,none
81868,15,none
81868,28,none
81868,35,none
81868,25,none
81868,8,none
81868,29,none
81868,26,none
81868,31,none
81868,12,none
81868,9,none
81868,13,none
81868,30,none
81868,9,none
81868,35,none
81868,25,none
81868,20,none
81868,14,none
81868,12,none
81868,8,none
81868,36,none
81868,11,none
81868,9,spam
81868,27,none
81868,29,none
81868,16,spam
81868,13,none
81868,33,none
81868,31,none
81868,30,none
81868,17,spam
81868,29,none
81868,34,none
81868,17,none
81868,10,spam
81868,22,none
81868,14,none
81868,19,none
81868,7,none
81868,13,none
81868,18,none
81868,33,none
81868,36,none
81868,7,none
81868,31,none
81868,23,none
81868,32,none
81868,27,none
81868,21,none
81868,7,none
81868,16,none
81868,15,none
81868,7,spam
81868,27,none
81868,12,none
81868,21,none
81868,9,none
81868,33,none
81868,9,none
81868,21,none
81868,24,none
81868,9,none
81868,12,none
81868,12,none
81868,21,none
81868,36,none
81868,9,none
81868,17,none
81868,32,none
81868,17,none
81868,13,none
81868,9,spam
81868,10,none
81868,27,none
81868,22,none
81868,15,none
81868,24,none
81868,18,none
81868,16,none
81868,36,none
81868,21,none
81868,22,none
81868,21,none
81868,25,none
81868,33,none
81868,15,none
81868,7,none
81868,28,none
81868,12,none
81868,20,none
81868,34,none
81868,26,none
81868,7,none
81868,19,none
81868,18,none
81868,10,none
81868,11,none
81868,10,none
81868,10,none
81868,10,none
81868,9,none
81868,25,none
81868,14,none
81868,20,none
81868,16,none
81868,34,none
81868,17,none
81868,23,none
81868,17,none
81868,12,spam
81868,34,none
81868,26,none
81868,13,none
81868,12,none
81868,37,none
81868,11,none
81868,9,none
81868,18,none
81868,29,none
81868,10,none
81868,7,none
81868,33,none
81868,34,none
81868,18,none
81868,21,none
81868,24,none
81868,25,none
81868,14,none
81868,11,spam
81868,7,none
81868,17,none
81868,29,none
81868,19,none
81868,33,none
81868,8,none
81868,14,none
81868,12,none
81868,32,none
81868,11,none
81868,33,none
81868,23,none
81868,18,none
81868,22,none
81868,10,none
81868,11,none
81868,15,none
81868,37,none
81868,21,none
81868,21,none
81868,7,none
81868,21,none
81868,8,none
81868,37,none
81868,21,none
81868,12,none
81868,14,spam
81868,17,none
81868,14,none
81868,15,none
81868,11,none
81868,21,none
81868,34,none
81868,36,none
81868,12,none
81868,12,none
81868,12,spam
95619,40,none
95619,40,none
95619,37,none
95619,37,none
95619,49,none
95619,58,none
95619,10,none
95619,13,none
95619,46,none
95619,22,none
95619,46,none
95619,25,none
95619,34,none
95619,49,none
95619,33,none
95619,47,none
95619,49,none
95619,45,none
95619,52,none
95619,41,none
95619,11,none
95619,49,none
95619,39,none
95619,57,none
95619,54,none
95619,24,none
95619,43,none
95619,12,none
95619,21,none
95619,48,none
95619,52,none
95619,50,none
95619,47,none
95619,54,none
95619,23,none
95619,40,none
95619,46,none
95619,48,none
95619,44,none
95619,56,none
95619,42,none
95619,37,none
95619,31,none
95619,43,none
95619,53,none
95619,45,none
95619,25,none
95619,39,none
95619,51,none
95619,13,none
43172,4,none
43172,23,none
43172,22,none
43172,19,spam
43172,5,none
43172,17,none
43172,11,none
43172,10,none
43172,22,none
43172,7,none
43172,8,none
43172,14,spam
43172,10,none
43172,22,none
43172,18,none
43172,5,none
43172,6,none
43172,21,none
43172,9,none
43172,17,none
43172,19,none
43172,18,none
43172,19,none
43172,18,none
43172,6,none
43172,10,spam
43172,7,none
43172,11,none
43172,9,none
43172,8,none
43172,5,none
43172,18,none
43172,15,none
43172,13,none
43172,7,none
43172,8,none
43172,5,none
43172,11,none
43172,4,none
43172,21,none
43172,14,none
43172,9,none
43172,22,none
43172,17,spam
43172,6,none
43172,13,none
43172,23,none
43172,13,none
43172,16,none
43172,22,none
43172,17,none
43172,7,spam
43172,22,none
43172,17,none
43172,10,none
43172,5,none
43172,9,none
43172,21,none
43172,17,none
43172,12,none
43172,23,none
43172,6,none
43172,13,none
43172,11,spam
43172,14,none
43172,17,none
43172,18,none
43172,13,none
43172,15,none
43172,7,none
43172,18,none
43172,23,none
43172,8,none
43172,22,none
43172,17,none
43172,12,none
43172,23,none
43172,6,none
43172,5,none
43172,6,none
43172,15,none
43172,18,spam
43172,4,none
43172,18,none
43172,11,spam
43172,8,none
43172,12,spam
43172,19,spam
43172,15,none
43172,19,spam
43172,9,none
43172,11,none
43172,23,none
43172,16,none
43172,19,none
43172,15,none
43172,5,none
43172,22,none
43172,11,none
43172,18,none
43172,21,none
43172,8,none
43172,23,none
43172,22,none
43172,21,none
43172,12,none
43172,16,none
43172,19,none
43172,22,none
43172,6,none
43172,12,none
43172,9,none
43172,6,none
43172,20,none
43172,10,spam
43172,9,spam
43172,15,none
43172,4,none
43172,16,none
43172,12,none
43172,13,none
43172,11,none
43172,8,spam
43172,13,none
43172,18,none
43172,18,none
43172,7,none
43172,4,none
43172,22,none
43172,15,none
43172,12,none
43172,4,none
43172,4,none
43172,23,none
43172,17,spam
43172,12,none
43172,13,spam
43172,23,none
43172,13,none
43172,16,none
43172,15,spam
43172,20,none
43172,21,none
43172,21,none
43172,12,none
43172,14,none
43172,18,none
43172,9,none
43172,21,none
43172,6,none
43172,19,none
43172,4,none
43172,19,none
43172,14,none
43172,17,none
43172,7,none
43172,14,none
43172,23,none
43172,22,none
43172,20,none
43172,10,none
43172,6,none
43172,10,none
43172,13,none
43172,5,none
43172,9,none
43172,18,none
43172,21,none
43172,7,none
43172,15,none
43172,8,spam
43172,15,none
43172,21,none
43172,6,none
43172,19,none
43172,4,none
43172,7,none
43172,15,none
43172,20,none
43172,9,spam
43172,10,spam
43172,8,none
43172,5,none
43172,12,none
43172,6,none
43172,8,none
43172,11,spam
43172,13,none
43172,5,none
43172,21,none
43172,18,none
43172,14,none
43172,6,none
43172,11,none
43172,11,none
43172,8,none
43172,14,none
43172,18,none
43172,20,none
43172,16,none
43172,8,none
43172,11,spam
43172,21,none
43172,15,none
43172,11,none
43172,10,spam
43172,18,none
43172,20,none
43172,20,none
43172,6,spam
43172,20,none
43172,7,none
43172,22,none
43172,23,none
43172,7,none
43172,4,spam
43172,5,none
43172,18,none
43172,14,none
43172,22,none
43172,6,none
43172,14,none
43172,17,none
43172,17,none
43172,15,spam
43172,6,none
43172,11,none
43172,13,none
43172,5,none
43172,17,none
43172,5,none
43172,10,none
43172,5,none
43172,4,none
43172,7,none
43172,18,none
43172,20,none
43172,9,none
43172,14,spam
43172,13,none
43172,16,none
43172,16,none
43172,4,spam
43172,20,none
43172,23,none
43172,16,none
43172,20,none
43172,21,none
43172,15,none
43172,22,none
43172,16,none
43172,15,none
43172,5,none
43172,15,none
43172,23,none
43172,17,none
43172,10,none
43172,22,none
43172,19,none
43172,16,none
43172,11,none
43172,15,spam
43172,12,none
43172,8,none
43172,4,none
43172,22,none
43172,21,none
43172,13,none
43172,4,none
43172,10,spam
43172,17,spam
43172,6,none
43172,15,none
43172,23,none
43172,19,none
43172,5,none
43172,4,none
43172,23,none
43172,5,none
43172,21,none
43172,17,none
43172,22,none
43172,21,none
43172,18,none
43172,10,none
43172,9,none
43172,16,none
43172,9,none
43172,14,none
43172,7,spam
43172,14,none
43172,5,spam
43172,19,none
43172,13,none
43172,10,none
43172,17,none
43172,11,none
43172,21,none
43172,10,none
43172,4,spam
43172,23,none
43172,5,none
43172,10,none
43172,15,none
43172,5,none
43172,18,none
43172,4,none
43172,5,none
43172,5,none
43172,5,none
43172,22,none
43172,20,none
43172,18,none
43172,12,spam
43172,5,none
43172,9,none
43172,11,none
43172,21,none
43172,19,none
43172,9,spam
43172,22,none
43172,21,none
43172,7,none
43172,7,none
43172,12,none
43172,17,none
43172,13,none
43172,15,none
43172,17,none
43172,8,none
43172,9,none
43172,6,none
43172,4,none
43172,14,none
43172,17,none
43172,8,none
43172,22,none
43172,11,none
43172,13,none
43172,19,spam
43172,10,spam
43172,5,none
43172,11,spam
43172,19,none
43172,19,none
43172,7,none
43172,10,none
43172,5,none
43172,8,none
43172,18,none
43172,15,none
43172,19,none
43172,7,none
43172,23,none
43172,5,none
43172,16,spam
43172,6,spam
43172,13,none
43172,23,none
43172,22,none
43172,7,none
43172,13,none
43172,5,none
43172,15,none
43172,21,none
43172,6,none
43172,15,none
43172,17,none
43172,12,none
43172,8,none
43172,23,none
43172,15,spam
43172,17,none
43172,5,none
43172,16,none
43172,12,none
43172,14,none
43172,21,none
43172,18,none
43172,16,none
43172,9,none
43172,5,none
43172,19,none
43172,13,none
43172,13,none
43172,14,none
43172,14,none
43172,15,none
43172,21,none
43172,21,none
43172,7,none
43172,22,none
43172,12,none
43172,11,none
43172,12,none
43172,5,none
43172,9,none
43172,15,none
43172,18,none
43172,8,spam
43172,14,none
43172,21,none
43172,16,none
43172,5,spam
43172,14,none
43172,13,none
43172,22,none
43172,10,none
43172,13,none
43172,20,none
43172,10,none
43172,9,none
43172,7,none
43172,16,spam
43172,12,none
43172,12,spam
43172,8,none
43172,12,spam
43172,19,none
43172,8,none
43172,22,none
43172,15,none
43172,8,none
43172,16,none
43172,12,none
43172,16,spam
43172,12,none
43172,16,spam
43172,16,spam
43172,5,none
43172,14,none
43172,21,none
43172,18,none
43172,8,none
43172,17,none
43172,17,spam
43172,23,none
43172,21,none
43172,7,none
43172,4,none
43172,17,spam
43172,22,none
43172,7,none
43172,7,none
43172,16,none
43172,14,none
43172,13,none
43172,6,none
43172,5,none
43172,21,none
43172,8,none
43172,8,none
43172,10,none
43172,20,none
43172,6,none
43172,11,none
43172,8,none
43172,15,none
43172,8,none
43172,18,none
43172,6,none
43172,16,spam
43172,21,none
43172,18,none
43172,6,spam
43172,5,none
43172,18,none
43172,8,none
43172,9,none
43172,12,none
43172,9,none
43172,9,none
43172,18,spam
43172,20,none
43172,14,none
43172,6,none
43172,12,none
43172,5,none
43172,9,none
43172,12,none
43172,5,none
43172,6,none
43172,10,none
43172,4,none
43172,5,none
43172,7,none
43172,11,none
43172,11,none
43172,6,none
43172,11,none
43172,15,none
43172,7,none
43172,7,spam
43172,19,none
43172,7,spam
43172,11,none
43172,10,none
43172,8,none
43172,16,none
43172,4,none
43172,15,none
43172,11,none
43172,13,spam
43172,4,none
43172,17,none
43172,4,none
43172,5,none
43172,21,none
43172,5,none
43172,15,spam
43172,7,none
43172,13,none
43172,4,none
43172,8,none
43172,21,none
43172,5,none
43172,23,none
43172,13,none
43172,16,none
43172,20,none
43172,8,none
43172,15,none
43172,12,none
43172,20,none
43172,4,none
43172,22,none
43172,22,none
43172,13,none
43172,12,none
43172,13,none
43172,4,none
43172,21,none
43172,8,none
43172,17,none
43172,17,spam
43172,10,none
43172,13,spam
43172,19,none
43172,11,none
43172,7,none
43172,21,none
43172,9,none
43172,18,none
43172,10,none
43172,12,none
43172,6,none
43172,21,none
43172,14,spam
43172,12,none
43172,19,none
43172,6,none
43172,8,none
43172,10,none
43172,11,spam
43172,9,none
43172,21,none
43172,14,none
43172,4,none
43172,18,none
43172,10,none
43172,8,none
43172,20,none
43172,10,none
43172,14,none
43172,7,none
43172,11,none
43172,20,none
43172,14,none
43172,12,none
43172,8,none
43172,14,none
43172,14,none
43172,22,none
43172,18,none
43172,8,none
43172,6,spam
43172,19,spam
43172,21,none
43172,17,spam
43172,16,none
43172,9,spam
43172,17,none
43172,21,none
43172,10,none
43172,23,none
43172,5,none
43172,4,spam
43172,21,none
43172,8,none
43172,14,none
43172,7,none
43172,5,spam
43172,21,none
43172,6,none
43172,20,none
43172,21,none
43172,20,none
43172,13,none
43172,19,spam
43172,13,none
43172,4,none
43172,6,none
43172,17,spam
43172,16,none
43172,13,none
43172,23,none
43172,4,spam
43172,9,none
43172,11,none
43172,4,none
43172,22,none
43172,22,none
43172,17,none
43172,23,none
43172,8,none
43172,12,spam
43172,12,none
43172,13,none
43172,18,none
43172,11,spam
43172,10,none
43172,14,none
43172,5,none
43172,13,none
43172,22,none
43172,20,none
43172,6,spam
43172,18,none
43172,6,none
43172,21,none
43172,7,none
43172,17,spam
43172,11,none
43172,19,none
43172,13,spam
43172,6,none
43172,7,none
43172,16,spam
43172,4,none
43172,18,none
43172,13,none
43172,18,none
43172,18,spam
43172,15,spam
43172,11,none
43172,17,none
43172,14,none
43172,7,none
43172,12,none
43172,5,none
43172,5,none
43172,16,none
43172,19,none
43172,6,spam
43172,18,none
43172,21,none
43172,5,none
43172,13,none
43172,19,none
43172,7,none
43172,14,none
43172,13,spam
43172,15,none
43172,6,none
43172,19,none
43172,10,none
43172,13,spam
43172,7,none
43172,13,none
43172,18,spam
43172,11,spam
43172,23,none
43172,12,spam
43172,20,none
43172,13,none
43172,14,none
43172,16,none
43172,20,none
43172,12,none
43172,14,none
43172,7,none
43172,6,none
43172,8,none
43172,5,none
43172,8,none
43172,13,none
43172,10,none
43172,11,none
43172,13,none
43172,13,spam
43172,12,none
43172,22,none
43172,20,none
43172,14,none
43172,19,none
43172,23,none
43172,21,none
43172,16,none
43172,11,none
43172,4,none
43172,16,none
43172,11,none
43172,7,none
43172,9,none
43172,13,none
43172,13,none
43172,11,none
43172,4,none
43172,11,none
43172,23,none
43172,19,none
43172,21,none
43172,10,spam
43172,19,none
43172,12,none
43172,7,spam
43172,21,none
43172,19,spam
43172,4,spam
43172,16,none
43172,23,none
43172,21,none
43172,20,none
43172,7,none
43172,21,none
43172,10,none
43172,10,none
43172,16,none
43172,15,spam
43172,20,none
43172,23,none
43172,19,spam
43172,18,none
43172,13,none
43172,11,none
43172,12,none
43172,8,none
43172,7,none
43172,4,spam
43172,4,none
43172,4,none
43172,18,none
43172,23,none
43172,20,none
43172,13,none
43172,12,spam
43172,20,none
43172,12,none
43172,10,none
43172,21,none
43172,13,none
43172,6,none
43172,5,none
43172,15,none
43172,22,none
43172,11,spam
43172,16,none
43172,21,none
43172,20,none
43172,8,none
43172,11,none
43172,8,spam
43172,13,none
43172,10,none
43172,4,none
43172,22,none
43172,20,none
43172,9,none
43172,19,none
43172,20,none
43172,10,none
43172,15,none
43172,18,none
43172,22,none
43172,15,none
43172,15,none
43172,5,none
43172,10,none
43172,18,none
43172,7,none
43172,20,none
43172,13,none
43172,4,none
43172,8,none
43172,19,spam
43172,5,none
43172,8,none
43172,16,none
43172,12,none
43172,11,none
43172,20,none
43172,18,none
43172,4,none
43172,21,none
43172,8,spam
43172,18,none
43172,23,none
43172,11,spam
43172,20,none
43172,13,none
43172,18,none
43172,17,spam
43172,4,none
43172,15,spam
43172,15,none
43172,22,none
43172,8,spam
43172,11,none
43172,6,none
43172,17,none
43172,6,none
43172,16,none
43172,22,none
43172,14,none
43172,20,none
43172,21,none
43172,7,none
43172,14,none
43172,11,none
43172,4,none
43172,16,none
43172,17,none
43172,10,spam
43172,21,none
43172,8,none
43172,14,none
43172,14,spam
43172,19,none
43172,22,none
43172,9,none
43172,22,none
43172,17,spam
43172,17,none
43172,5,spam
43172,11,none
43172,11,none
43172,22,none
43172,12,none
43172,16,none
43172,17,none
43172,8,none
43172,7,none
43172,9,none
43172,17,none
43172,21,none
43172,15,none
43172,20,none
43172,21,none
43172,22,none
43172,15,none
43172,8,none
43172,16,none
43172,11,none
43172,13,none
43172,9,none
43172,4,none
43172,14,none
43172,12,none
43172,13,spam
43172,10,none
43172,4,none
43172,9,none
43172,15,none
43172,9,none
43172,13,none
43172,5,none
43172,21,none
43172,18,none
43172,21,none
43172,12,none
43172,20,none
43172,5,spam
43172,15,none
43172,10,none
43172,10,none
43172,10,none
43172,17,none
43172,23,none
43172,5,none
43172,12,none
43172,5,none
43172,12,spam
43172,20,none
43172,5,none
43172,18,spam
43172,20,none
43172,19,none
43172,22,none
43172,9,none
43172,9,none
43172,23,none
43172,14,none
43172,16,none
43172,23,none
43172,10,none
43172,17,none
43172,21,none
43172,11,none
43172,4,none
43172,22,none
43172,13,spam
43172,14,none
43172,19,none
43172,8,none
43172,13,none
43172,20,none
43172,18,none
43172,21,none
43172,7,none
43172,22,none
43172,5,none
43172,19,none
43172,13,spam
43172,4,none
43172,14,none
43172,4,none
43172,8,none
43172,9,none
43172,18,none
43172,5,none
43172,12,none
43172,10,none
43172,23,none
43172,19,none
43172,12,none
43172,18,none
43172,21,none
43172,6,none
43172,8,none
43172,13,spam
43172,21,none
43172,22,none
43172,22,none
43172,9,none
43172,13,none
43172,11,none
43172,15,none
43172,6,spam
43172,7,none
43172,10,spam
43172,23,none
43172,4,spam
43172,16,none
43172,7,spam
43172,9,none
43172,6,spam
43172,12,none
43172,20,none
43172,23,none
43172,17,spam
43172,21,none
43172,11,none
43172,7,none
43172,16,none
43172,17,none
43172,13,spam
